OBJECTID,SHAPESTArea,SHAPESTLength,NrRNET,Denominacao,EntProprietaria,EntExploradora,TipologiaET,Categoria,NrUnidAloj,NrCamasFixas,NrQuartos,NrSuites,NrApart,NrMoradias,NrCampistas,IntegraCT,DesignacaoCT,CampoGolfe,SalasReunioes,CapacSalasReunioes,SPA,OutrosEquip,AnoAberturaEmpreendimento,ClassificacaoTdP,DataUltClassifF,ValidadeClassif,ParecerPostClassif,DataPostClassif,AtribuicaoUT,RecTurNatureza,CertifAmbiental,DesigCertifAmbiental,CertifQualServ,DesigCertifQualServ,OutrasCertifPremios,DesigOutrasCertif,ImovelClassificado,Website,Email,Endereco,CodigoPostal,LocalidadeCP,LatLong,FiabilidadeGeo,Freguesia,Concelho,Distrito,NUTSIII,NUTSII,NUTSI,ERT,PNCT,RNAP,RedeNatura2000Global,RedeNatura2000Sitios,RedeNatura2000ZPE,FaixaCosteira,ZonaCosteira,ZonaTerrestreProtecao,LimitePROT,LimitePOC,LimiteAlbufeiras,UNESCO,Geoparques,Biosfera,RedeAldeias,FreguesiasCosteiras,NUTSIIICosteiras,DataAtualiza,SeloCleanSafe,RNET
9239601,601.28076171875,112.049383328283,884,Hotel Palanca,SAT - Sociedade de Alojamentos Turisticos lda,SAT - Sociedade de Alojamentos Turisticos lda,Hotel,2,35,70,35,0,0,0,0,NaoIntegra,,Não,Não,0,Não,Bar,0,Sim,2016/01/29 00:00:00+00,2021/01/29 00:00:00+00,Não,,Sim,Não,Não,,Não,,Não,,Não,www.hotelpalanca.com,hotelpalanca@gmail.com,"Rua Faria Guimarães, 779/781",4200-291,Porto,"41,164077398741 ; -8,60666620940488",Fiavel,Paranhos (Porto),Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Não Abrangido,Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,,Não,884
9239652,1133.736328125,143.676958357781,8953,Holiday Inn Express Porto - City Centre,"Gigantiklevel, S.A.","Newpalm - Gestão, Exploração e Consultoria, S.A.",Hotel,3,105,208,103,2,0,0,0,NaoIntegra,,Não,Não,0,Não,,2020,Sim,2020/10/09 00:00:00+00,2025/10/09 00:00:00+00,Não,,Sim,Não,Sim,Certificação Energética,Não,,Não,,Não,https://www.hieportocentro.pt,hieportocitycentre@realhotelsgroup.com,"Rua de Santa Catarina, N.º 661 e 663/Rua Guedes de Azevedo, N.º 34",4000-454,Porto,"41,1520079751321 ; -8,60526118281835",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2021/07/07 00:00:00+00,Sim,8953
9239677,360.265625,81.4292443272264,9074,Lusitana Hotel,"Coração e Sonho - Hotel, Lda","Coração e Sonho - Hotel, Lda",Hotel,1,11,21,11,0,0,0,0,NaoIntegra,,Não,Não,0,Não,-,0,Nao,2021/01/12 00:00:00+00,2026/01/12 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,,info@lusitanahotel.com,Rua do Rosário 241,4050-524,Porto,"41,1504719318703 ; -8,6213343371804",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não abrangido,Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,,,2021/01/13 00:00:00+00,Sim,9074
9239691,1227.57421875,143.289118327183,9125,Spot Family Apartments,ABCFV Lda,ABCFV Lda,ApartamentosTuristicos,3,23,46,0,0,23,0,0,NaoIntegra,,Não,Não,0,Não,,2018,Nao,2020/12/14 00:00:00+00,2025/12/14 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.spotfamilyapartments.com,spotapartments@sapo.pt,Rua do Bolhão nº 109 (1º ao 6º pisos),4000-112,Porto,"41,1512303544768 ; -8,60759191242428",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não abrangido,Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,,,2021/04/23 00:00:00+00,Sim,9125
9239748,1075.31005859375,145.530240121063,9272,Ibis Porto Centro Mercado do Bolhão,CATALOGNEMANIA PORTO LDA,CATALOGNEMANIA PORTO LDA,Hotel,3,89,166,88,1,0,0,0,NaoIntegra,,Não,Não,0,Não,-,2020,Nao,2020/12/04 00:00:00+00,2025/12/04 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,https://all.accor.com/hotel/A7J9/index.pt.shtml?da,ha7j9@accor.com,"Rua Sá da Bandeira, 567 2º",4000-437,Porto,"41,151187204073 ; -8,60677532985826",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não abrangido,Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,,,2020/12/11 00:00:00+00,Sim,9272
9239769,65842.2231445312,1432.07747398188,932,Pousada do Porto Freixo Palace Hotel,GRUPO PESTANA POUSADAS INVESTIMENTOS TURISTICOS S,GRUPO PESTANA POUSADAS INVESTIMENTOS TURISTICOS S,Pousada,0,87,174,76,11,0,0,0,NaoIntegra,,Não,Sim,0,Sim,"Sala Polivalente; Business Center; Winter Garden; Restaurante; Bar; Capela; Ginásio; Piscina exterior; ",2009,Sim,2020/03/25 00:00:00+00,2025/03/25 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Sim,www.pousadas.pt,fo.palaciodofreixo@pestana.com,"Estrada Nacional 108, n.º 206",4300-316,Porto,"41,1430683102508 ; -8,5744739869409",Fiavel,Campanhã,Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Zona Terrestre de Proteção (margem + 500m),Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2020/03/26 16:10:39+00,Sim,932
9239780,205.2626953125,63.0011339216926,9336,Métier Boutique Hotel,Suportefracção Lda,Dual Hotel´s,Hotel,1,15,30,14,1,0,0,0,NaoIntegra,,Não,Não,0,Não,,2020,Sim,2020/10/07 00:00:00+00,2025/10/07 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.metierboutiquehotel.pt,info@metierboutiquehotel.pt,"Rua Latino Coelho, 244",4000-314,Porto,,Fiavel,Bonfim,Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2020/10/12 00:00:00+00,Sim,9336
9239786,574.66552734375,98.8140869300425,9344,Cristo Rei,"Fernandes de Almeida, Unipessoal, Lda","Fernandes de Almeida, Unipessoal, Lda",Hotel,1,24,50,24,0,0,0,0,NaoIntegra,,Não,Não,0,Não,-,2020,Sim,2022/01/13 00:00:00+00,2027/01/13 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.residencialcristorei.net,rcrei@sapo.pt,Rua Dr. Alves da Veiga 21,4000-073,Porto,"41.14781 ; -8.60285",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,,,2022/10/18 00:00:00+00,Não,9344
9239787,396.90478515625,114.081220829121,9346,Tipografia do Conto,CASA DO CONTO LDA,CASA DO CONTO LDA,Hotel,4,10,20,10,0,0,0,0,NaoIntegra,,Não,Não,0,Não,Piscina Exterior,0,Sim,2021/03/28 00:00:00+00,2026/03/28 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.casadoconto.com,info@casadoconto.com,"Rua Álvares Cabral, 28",4050-040,Porto,"41,1549012126184 ; -8,61858899517316",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2021/03/29 00:00:00+00,Sim,9346
9239789,5.517578125,8.33788060159836,935,Hotel América,Jorge Ferreira da Silva,Jorge Ferreira da Silva,Hotel,3,22,38,22,0,0,0,0,NaoIntegra,,Não,Não,0,Não,Bar,1983,Sim,2015/04/06 00:00:00+00,2020/04/06 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.hotel-america.net,reservations@hotel-america.net,"Rua de Santa Catarina, 1018",4000-447,Porto,"41,1552192562698 ; -8,60453370772076",Fiavel,Bonfim,Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,,Sim,935
9239798,5065.66357421875,326.234461540129,9365,Neya Porto Hotel,"Neya Empreendimentos Hoteleiros e Turisticos, Unipessoal Lda","Neya Empreendimentos Hoteleiros e Turisticos, Unipessoal Lda",Hotel,4,124,248,112,12,0,0,0,NaoIntegra,,Não,Sim,100,Sim,"Restaurante; Bar; Business center; Ginásio; Sala de reuniões; SPA; Sky bar; Claustro",2020,Nao,2020/11/22 00:00:00+00,2025/11/22 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.neyahotels.com,info@neyahotels.com,Rua de Monchique 35-41,4050-394,Porto,"41,1449082228058 ; -8,62482557385375",Fiavel,União das freguesias de Lordelo do Ouro e Massarelos,Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Zona Terrestre de Proteção (margem + 500m),Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,,,2020/12/10 00:00:00+00,Sim,9365
9239800,1601.32958984375,214.019226753784,9368,Chic and Basic Gravity,"Master Status - Unipessoal, Lda.","Cbhotels Oporto, Lda.",Hotel,4,70,132,68,2,0,0,0,NaoIntegra,,Não,Não,0,Não,Restaurante,2020,Sim,2022/01/18 00:00:00+00,2027/01/18 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,,jorge@chicandbasic.com,"Rua das Oliveiras, 48",4050-157,Porto,"41,1491262826621 ; -8,61474334054526",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não abrangido,Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/01/19 00:00:00+00,Sim,9368
9239811,3332.82861328125,290.185295573205,9382,Mercure Porto Centro Aliados,Sociedade Portuguesa de Hotelaria Porto Bonjardim,Sociedade Portuguesa de Hotelaria Porto Bonjardim,Hotel,4,83,166,80,3,0,0,0,NaoIntegra,,Não,Não,0,Não,Piscina Exterior e Ginásio,2020,Sim,2021/07/03 00:00:00+00,2026/07/03 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,https://all.accor.com/hotel/B2L7/index.pt-br.shtml,hb2l7-gm@accor.com,"Rua do Bonjardim, 95",4000-124,Porto,"41,1472626038781 ; -8,60995246225284",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/04/12 00:00:00+00,Sim,9382
9239860,1212.49169921875,143.054588255768,9474,Torel Palace Hotel Porto,MAREC IMOB SICAFI SA,CREAMY JOYFUL - ATIVIDADES HOTELEIRAS UNIPESSOAL,Hotel,5,25,50,16,9,0,0,0,NaoIntegra,,Não,Não,0,Não,"Salas de reunião (2); Bar; Restaurante",2020,Sim,2021/07/28 00:00:00+00,2026/07/28 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,,mariafarinha@belegal.pt,"Rua de Entreparedes 40,46,48 e 50",4000-198,Porto,"41,1451372213802 ; -8,60569907917026",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Zona Terrestre de Proteção (margem + 500m),Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2021/09/22 00:00:00+00,Sim,9474
9239863,5.5361328125,8.35309416537031,9481,B the Guest,MARIA DELFINA ALMEIDA SA RIBEIRO FERREIRA DE PAIVA,VERNACOOL LDA,Hotel,1,11,22,10,0,1,0,0,NaoIntegra,,Não,Não,0,Não,-,2020,Sim,2021/07/08 00:00:00+00,2026/07/08 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,btheguest.com,vernacoollda@gmail.com,Rua Formosa 331,4000-252,Porto,"41.14857 ; -8.60741",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2021/07/12 00:00:00+00,Não,9481
9239892,251.09228515625,74.2422642622686,9534,Fontinha Porto Hotel,Whises Plaza Lda,Whises Plaza Lda,Hotel,4,49,98,44,5,0,0,0,NaoIntegra,,Não,Não,0,Não,-,2022,Sim,2023/03/24 00:00:00+00,2028/03/24 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.fontinhahotel.com,info@fontinhahotel.com,"Rua da Fontinha, n.ºs 79, 81 e 87",4000-243,Porto,"41.15625 ; -8.605035",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não abrangido,Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2023/03/27 00:00:00+00,Não,9534
9239895,737.06787109375,129.681946199796,9537,ABC Hotel Porto - Boavista,VALE DE LENÇOIS - HOTELARIA E TURISMO S A,VALE DE LENÇOIS - HOTELARIA E TURISMO S A,Hotel,4,52,110,52,0,0,0,0,NaoIntegra,,Não,Não,0,Não,,2018,Sim,2021/12/02 00:00:00+00,2026/12/02 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,https://www.abchotels.pt/pt/,julioguiomar@abchotels.pt,Av. de França 168/178,4050-276,Porto,"41,1604728012521 ; -8,62806619239212",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não abrangido,Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2021/12/03 00:00:00+00,Não,9537
9239938,2259.275390625,215.474086706042,9593,Hotel Eurostars Aliados,"Three Mind, S.A",SOCIEDADE HOTELEIRA DA RUA DO CASTILHO UNIPESSOAL,Hotel,5,149,298,138,11,0,0,0,NaoIntegra,,Não,Sim,70,Sim,Restaurante/Bar,2021,Sim,2021/11/16 00:00:00+00,2026/11/16 00:00:00+00,Não,,Sim,Não,Não,,Não,,Não,,Não,www.eurostarsaliados.com,fom@eurostarsaliados.com,"Av. dos Aliados, 211",4000-067,Porto,"41,1488474789454 ; -8,61154934687224",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Sim,Sim,2021/11/16 00:00:00+00,Sim,9593
9239948,273.3408203125,73.5776869618441,9612,Hotel Porto River Infante,ISSIMO SOC COMERCIAL E HOTELEIRA LDA,ISSIMO SOC COMERCIAL E HOTELEIRA LDA,Hotel,4,25,50,17,0,8,0,0,NaoIntegra,,Não,Não,0,Não,"Cafetaria/Bar; Ginásio com sauna feminina e masculina",2021,Sim,2022/03/01 00:00:00+00,2027/03/01 00:00:00+00,Não,,Não,Sim,Não,,Não,,Não,,Não,www.portoriver.pt,aalmeida@douroacima.pt,Rua Infante D. Henrique 34/36/38/42,4050-295,Porto,"41,1413659686112 ; -8,61433127589407",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Zona Terrestre de Proteção (margem + 500m),Norte,Não Abrangido,Não Abrangido,"Centro Histórico do Porto, Ponte Luiz I e Mosteiro da Serra do Pilar",Não abrangido,Não abrangido,Não Abrangido,,,2022/07/22 00:00:00+00,Sim,9612
9239955,2504.55126953125,243.147048515491,9622,Casa da Companhia Porto Hotel,"SYNALLAGMATIC\, S. A.","SYNALLAGMATIC\, S. A.",Hotel,5,40,80,33,7,0,0,0,NaoIntegra,,Não,Não,0,Sim,"Piscina exterior e interior, 2 Restaurantes, Ginásio",0,Sim,2022/01/10 00:00:00+00,2027/01/10 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Sim,www.casadacompanhia.com,gm@casadacompanhia.com,Rua das Flores 69,4050-265,Porto,"41,1442033534106 ; -8,61398386455815",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Zona Terrestre de Proteção (margem + 500m),Norte,Não abrangido,Não abrangido,"Centro Histórico do Porto, Ponte Luiz I e Mosteiro da Serra do Pilar",Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/01/12 00:00:00+00,Não,9622
9239963,3749.82861328125,304.987885603396,9644,Yotel Porto,IABP - INVESTIMENTOS A BAIXA PORTO S A,IABP - INVESTIMENTOS A BAIXA PORTO S A,Hotel,4,150,226,148,2,0,0,0,NaoIntegra,,Não,Sim,16,Não,"Ginásio; Co-Working",2021,Sim,2021/08/20 00:00:00+00,2026/08/20 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,https://www.yotel.com/pt-pt/hotels/yotel-porto,cguerreiro@uip.pt,Rua Gonçalo Cristóvão 216,4000-265,Porto,"41,1538742716696 ; -8,60882427820551",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2021/09/22 00:00:00+00,Sim,9644
9240009,733.57177734375,133.571365649901,9706,Laranjais,ROI 360 Porto Almada 333 SA,ROI 360 Porto Almada 333 SA,ApartamentosTuristicos,4,14,36,0,0,14,0,0,NaoIntegra,,Não,Não,0,Não,Restaurante,2021,Sim,2021/10/26 00:00:00+00,2026/10/26 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,laranjaisporto.com,gm@bonjardim560.com,Rua do Almada 333/339,4050-038,Porto,"41,1498126120963 ; -8,61244645277194",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não abrangido,Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2023/04/20 00:00:00+00,Não,9706
9240013,614.25537109375,116.05034438692,9711,Hotel Visconde,JOSE EDUARDO RIBEIRO AGUIAR,JOSE EDUARDO RIBEIRO AGUIAR,Hotel,2,11,25,11,0,0,0,0,NaoIntegra,,Não,Não,0,Não,,1983,Sim,2022/01/03 00:00:00+00,2027/01/03 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.residencialvisconde.com,geral@residencialvisconde.com,"Rua Visconde de Setubal, 79/85",4200-499,Porto,"41,1627680037522 ; -8,60550870861363",Fiavel,Paranhos,Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Não abrangido,Não abrangido,Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/01/04 00:00:00+00,Não,9711
9240038,1809.95263671875,180.229527356056,9749,NH Porto Jardim,HOTEL SÉ DO PORTO LDA,PALACIO BATALHA HOTEL - UTILIDADES TURISTICAS LDA,Hotel,4,79,156,78,1,0,0,0,NaoIntegra,,Não,Sim,30,Não,"Bar; Sala de reuniões; Ginásio",2019,Nao,2021/12/30 00:00:00+00,2026/12/30 00:00:00+00,Não,,Sim,Não,Não,,Não,,Sim,HCCP,Não,https://www.nh-hoteles.pt/hotel/nh-porto-jardim,cristovao@donaines.pt,Rua Duque de Loulé nº 66,4000-324,Porto,"41,1434622329461 ; -8,60490640413591",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Zona Terrestre de Proteção (margem + 500m),Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/01/03 00:00:00+00,Não,9749
9240039,564.107421875,157.655378110609,975,BO - Álvares Cabral,Carlos Alberto Pinto Azevedo,"AVAILABLE SEASON, LDA",Hotel,2,15,15,14,1,0,0,0,NaoIntegra,,Não,Não,0,Não,Sala de pequenos almoços,1987,Sim,2015/10/30 00:00:00+00,2020/10/30 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.boalvarescabral.com/,joao.canavarro@byoporto.pt,"Rua Álvares Cabral, 221",4050-041,Porto,"41,1550225748558 ; -8,61614521331418",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Não Abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não Abrangido,Norte,Não Abrangido,Não Abrangido,Não Abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,,Não,975
9240051,2337.5166015625,204.490920742103,9764,Hotel Exe Essenzia Porto,"Exubersólido, Lda","SERRA LUMINOSA, LDA",Hotel,4,80,154,78,2,0,0,0,NaoIntegra,,Não,Não,0,Não,Ginásio,2021,Sim,2022/03/13 00:00:00+00,2027/03/13 00:00:00+00,Não,,Não,Não,Não,,Não,,Não,,Não,www.exeessenzia.com,anabela.morado@eurostarshotelcompany.com,"Rua da Torrinha, 288",4000-407,Porto,"41.1490763 ; -8.611685",Fiavel,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Continente,Turismo do Porto e Norte de Portugal,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Faixa Costeira (5km),Zona Costeira (2km),Não abrangido,Norte,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não abrangido,Não Abrangido,Sim,Sim,2022/03/14 00:00:00+00,Sim,9764
